arena,arena_label,document_id,included,source_block,source_file,source_type
NYT,New York Times (public news),NYT_04387,1,88,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04388,1,89,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04389,1,90,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04390,1,91,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04391,1,92,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04392,1,93,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04393,1,94,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04394,1,95,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04395,1,96,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04396,1,97,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04397,1,98,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04398,1,99,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04399,1,100,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04400,1,101,source\NYT\ProQuestDocuments-2026-05-14 (49).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04401,1,2,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04402,1,3,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04403,1,4,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04404,1,5,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04405,1,6,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04406,1,7,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04407,1,8,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04408,1,9,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04409,1,10,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04410,1,11,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04411,1,12,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04412,1,13,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04413,1,14,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04414,1,15,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04415,1,16,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04416,1,17,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04417,1,18,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04418,1,19,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04419,1,20,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04420,1,21,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04421,1,22,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04422,1,23,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04423,1,24,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04424,1,25,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04425,1,26,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04426,1,27,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04427,1,28,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04428,1,29,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04429,1,30,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04430,1,31,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04431,1,32,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04432,1,33,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04433,1,34,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04434,1,35,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04435,1,36,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04436,1,37,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04437,1,38,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04438,1,39,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04439,1,40,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04440,1,41,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04441,1,42,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04442,1,43,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04443,1,44,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04444,1,45,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04445,1,46,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04446,1,47,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04447,1,48,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04448,1,49,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04449,1,50,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04450,1,51,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04451,1,52,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04452,1,53,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04453,1,54,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04454,1,55,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04455,1,56,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04456,1,57,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04457,1,58,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04458,1,59,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04459,1,60,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04460,1,61,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04461,1,62,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04462,1,63,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04463,1,64,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04464,1,65,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04465,1,66,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04466,1,67,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04467,1,68,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04468,1,69,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04469,1,70,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04470,1,71,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04471,1,72,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04472,1,73,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04473,1,74,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04474,1,75,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04475,1,76,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04476,1,77,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04477,1,78,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04478,1,79,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04479,1,80,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04480,1,81,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04481,1,82,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04482,1,83,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04483,1,84,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04484,1,85,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04485,1,86,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04486,1,87,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04487,1,88,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04488,1,89,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04489,1,90,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04490,1,91,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04491,1,92,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04492,1,93,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04493,1,94,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04494,1,95,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04495,1,96,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04496,1,97,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04497,1,98,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04498,1,99,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04499,1,100,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04500,1,101,source\NYT\ProQuestDocuments-2026-05-14 (5).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04501,1,2,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04502,1,3,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04503,1,4,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04504,1,5,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04505,1,6,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04506,1,7,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04507,1,8,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04508,1,9,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04509,1,10,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04510,1,11,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04511,1,12,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04512,1,13,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04513,1,14,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04514,1,15,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04515,1,16,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04516,1,17,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04517,1,18,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04518,1,19,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04519,1,20,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04520,1,21,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04521,1,22,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04522,1,23,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04523,1,24,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04524,1,25,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04525,1,26,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04526,1,27,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04527,1,28,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04528,1,29,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04529,1,30,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04530,1,31,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04531,1,32,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04532,1,33,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04533,1,34,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04534,1,35,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04535,1,36,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04536,1,37,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04537,1,38,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04538,1,39,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04539,1,40,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04540,1,41,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04541,1,42,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04542,1,43,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04543,1,44,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04544,1,45,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04545,1,46,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04546,1,47,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04547,1,48,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04548,1,49,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04549,1,50,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04550,1,51,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04551,1,52,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04552,1,53,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04553,1,54,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04554,1,55,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04555,1,56,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04556,1,57,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04557,1,58,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04558,1,59,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04559,1,60,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04560,1,61,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04561,1,62,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04562,1,63,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04563,1,64,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04564,1,65,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04565,1,66,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04566,1,67,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04567,1,68,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04568,1,69,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04569,1,70,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04570,1,71,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04571,1,72,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04572,1,73,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04573,1,74,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04574,1,75,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04575,1,76,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04576,1,77,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04577,1,78,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04578,1,79,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04579,1,80,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04580,1,81,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04581,1,82,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04582,1,83,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04583,1,84,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04584,1,85,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04585,1,86,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04586,1,87,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04587,1,88,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04588,1,89,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04589,1,90,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04590,1,91,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04591,1,92,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04592,1,93,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04593,1,94,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04594,1,95,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04595,1,96,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04596,1,97,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04597,1,98,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04598,1,99,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04599,1,100,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04600,1,101,source\NYT\ProQuestDocuments-2026-05-14 (50).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04601,1,2,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04602,1,3,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04603,1,4,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04604,1,5,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04605,1,6,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04606,1,7,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
NYT,New York Times (public news),NYT_04607,1,8,source\NYT\ProQuestDocuments-2026-05-14 (51).txt,ProQuest newspaper export
